
CRANFORD	LOCATION	_ by _ _
County Bank	ORGANIZATION	she met with ?

		I could have bitten my tongue out the minute I had said it .

		She looked up rather sadly , and as if I had thrown a new perplexity into her already distressed mind ; and for a minute or two she did not speak .

		Then she said my own dear Miss
Matty	PERSON	without a shade of reproach in her voice `` My dear , I never feel as if my mind was what people call very strong ; and it 's often hard enough work for me to settle what I ought to do with the case right before me .

		I was very thankful to I was very thankful , that I saw my duty this morning , with the poor man standing by me ; but its rather a strain upon me to keep thinking and thinking what I should do if such and such a thing happened ; and , I believe , I had rather wait and see what really does come ; and I do n't doubt I shall be helped then if I do n't fidget myself , and get too anxious beforehand .

		You know , love , I 'm not like
Deborah	PERSON	.

		If
Deborah	PERSON	had lived , I 've no doubt she would have seen after them , before they had got themselves into this state . ''

		We had neither of us much appetite for dinner , though we tried to talk cheerfully about indifferent things .

		When we returned into the drawing-room , Miss
Matty	PERSON	unlocked her desk and began to look over her account-books .

		I was so penitent for what I had said in the morning , that I did not choose to take upon myself the presumption to suppose that I could assist her ; I rather left her alone , as , with puzzled brow , her eye followed her pen up and down the ruled page .

		By-and-by she shut the book , locked the desk , and came and drew a chair to mine , where I sat in moody sorrow over the fire .

		I stole my hand into hers ; she clasped it , but did not speak a word .

		At last she said , with forced composure in her voice , `` If that bank goes wrong , I shall lose one hundred and forty-nine pounds thirteen shillings and fourpence a year ; I shall only have thirteen pounds a year left . ''

		I squeezed her hand hard and tight .

		I did not know what to say .

		Presently -LRB- it was too dark to see her face -RRB- I felt her fingers work convulsively in my grasp ; and I knew she was going to speak again .

		I heard the sobs in her voice as she said , `` I hope it 's not wrong not wicked but , oh !

		I am so glad poor
Deborah	PERSON	is spared this .

		She could not have borne to come down in the world she had such a noble , lofty spirit . ''

		This was all she said about the sister who had insisted upon investing their little property in that unlucky bank .

		We were later in lighting the candle than usual that night , and until that light shamed us into speaking , we sat together very silently and sadly .

		However , we took to our work after tea with a kind of forced cheerfulness -LRB- which soon became real as far as it went -RRB- , talking of that never-ending wonder ,
Lady Glenmire	PERSON	's engagement .

		Miss
Matty	PERSON	was almost coming round to think it a good thing .

		`` I do n't mean to deny that men are troublesome in a house .

		I do n't judge from my own experience , for my father was neatness itself , and wiped his shoes on coming in as carefully as any woman ; but still a man has a sort of knowledge of what should be done in difficulties , that it is very pleasant to have one at hand ready to lean upon .

		Now ,
Lady Glenmire	PERSON	, instead of being tossed about , and wondering where she is to settle , will be certain of a home among pleasant and kind people , such as our good Miss Pole and
Mrs Forrester	PERSON	.

		And Mr
Hoggins	PERSON	is really a very personable man ; and as for his manners , why , if they are not very polished , I have known people with very good hearts and very clever minds too , who were not what some people reckoned refined , but who were both true and tender . ''

		She fell off into a soft reverie about Mr
Holbrook	PERSON	, and I did not interrupt her , I was so busy maturing a plan I had had in my mind for some days , but which this threatened failure of the bank had brought to a crisis .

		That night , after Miss
Matty	PERSON	went to bed , I treacherously lighted the candle again , and sat down in the drawing-room to compose a letter to the Aga Jenkyns , a letter which should affect him if he were
Peter	PERSON	, and yet seem a mere statement of dry facts if he were a stranger .

		The church clock pealed out two before I had done .

		The next morning news came , both official and otherwise , that the Town and
County Bank	ORGANIZATION	had stopped payment .

		Miss
Matty	PERSON	was ruined .

		She tried to speak quietly to me ; but when she came to the actual fact that she would have but about five shillings a week to live upon , she could not restrain a few tears .

		`` I am not crying for myself , dear , '' said she , wiping them away ; `` I believe I am crying for the very silly thought of how my mother would grieve if she could know ; she always cared for us so much more than for herself .

		But many a poor person has less , and I am not very extravagant , and , thank God , when the neck of mutton , and
Martha	PERSON	's wages , and the rent are paid , I have not a farthing owing .

		Poor
Martha	PERSON	!

		I think she 'll be sorry to leave me . ''

		Miss
Matty	PERSON	smiled at me through her tears , and she would fain have had me see only the smile , not the tears .

		CHAPTER XIV FRIENDS IN NEED IT was an example to me , and I fancy it might be to many others , to see how immediately Miss
Matty	PERSON	set about the retrenchment which she knew to be right under her altered circumstances .

		While she went down to speak to
Martha	PERSON	, and break the intelligence to her , I stole out with my letter to the
Aga Jenkyns	PERSON	, and went to the signor 's lodgings to obtain the exact address .

		I bound the signora to secrecy ; and indeed her military manners had a degree of shortness and reserve in them which made her always say as little as possible , except when under the pressure of strong excitement .

		Moreover -LRB- which made my secret doubly sure -RRB- , the signor was now so far recovered as to be looking forward to travelling and conjuring again in the space of a few days , when he , his wife , and little
Phoebe	PERSON	would leave
Cranford	LOCATION	.

		Indeed , I found him looking over a great black and red placard , in which the
Signor Brunoni	LOCATION	's accomplishments were set forth , and to which only the name of the town where he would next display them was wanting .

		He and his wife were so much absorbed in deciding where the red letters would come in with most effect -LRB- it might have been the Rubric for that matter -RRB- , that it was some time before I could get my question asked privately , and not before I had given several decisions , the which I questioned afterwards with equal wisdom of sincerity as soon as the signor threw in his doubts and reasons on the important subject .

		At last I got the address , spelt by sound , and very queer it looked .

		I dropped it in the post on my way home , and then for a minute I stood looking at the wooden pane with a gaping slit which divided me from the letter but a moment ago in my hand .

		It was gone from me like life , never to be recalled .

		It would get tossed about on the sea , and stained with sea-waves perhaps , and be carried among palm-trees , and scented with all tropical fragrance ; the little piece of paper , but an hour ago so familiar and commonplace , had set out on its race to the strange wild countries beyond the
Ganges	LOCATION	!

		But I could not afford to lose much time on this speculation .

		I hastened home , that Miss
Matty	PERSON	might not miss me .


Martha	PERSON	opened the door to me , her face swollen with crying .

		As soon as she saw me she burst out afresh , and taking hold of my arm she pulled me in , and banged the door to , in order to ask me if indeed it was all true that Miss
Matty	PERSON	had been saying .

		`` I 'll never leave her !

		No ; I wo n't .

		I telled her so , and said I could not think how she could find in her heart to give me warning .

		I could not have had the face to do it , if I 'd been her .

		I might ha ' been just as good for nothing as
Mrs Fitz-Adam	PERSON	's Rosy , who struck for wages after living seven years and a half in one place .

		I said I was not one to go and serve Mammon at that rate ; that I knew when I 'd got a good missus , if she did n't know when she 'd got a good servant '' `` But ,
Martha	PERSON	, '' said I , cutting in while she wiped her eyes .

		`` Do n't , ` but
Martha	PERSON	' me , '' she replied to my deprecatory tone .

		`` Listen to reason '' `` I 'll not listen to reason , '' she said , now in full possession of her voice , which had been rather choked with sobbing .

		`` Reason always means what someone else has got to say .

		Now I think what I 've got to say is good enough reason ; but reason or not , I 'll say it , and I 'll stick to it .

		I 've money in the
Savings Bank	ORGANIZATION	, and I 've a good stock of clothes , and I 'm not going to leave Miss
Matty	PERSON	.

		No , not if she gives me warning every hour in the day ! ''

		She put her arms akimbo , as much as to say she defied me ; and , indeed , I could hardly tell how to begin to remonstrate with her , so much did I feel that Miss
Matty	PERSON	, in her increasing infirmity , needed the attendance of this kind and faithful woman .

		`` Well '' said I at last .

		`` I 'm thankful you begin with ` well ! '

		If you 'd have begun with ` but , ' as you did afore , I 'd not ha ' listened to you .

		Now you may go on . ''

		`` I know you would be a great loss to Miss
Matty	PERSON	,
Martha	PERSON	'' `` I telled her so .

		A loss she 'd never cease to be sorry for , '' broke in
Martha	PERSON	triumphantly .

		`` Still , she will have so little so very little to live upon , that I do n't see just now how she could find you food she will even be pressed for her own .

		I tell you this ,
Martha	PERSON	, because I feel you are like a friend to dear Miss
Matty	PERSON	, but you know she might not like to have it spoken about . ''

		Apparently this was even a blacker view of the subject than Miss
Matty	PERSON	had presented to her , for
Martha	PERSON	just sat down on the first chair that came to hand , and cried out loud -LRB- we had been standing in the kitchen -RRB- .

		At last she put her apron down , and looking me earnestly in the face , asked , `` Was that the reason Miss
Matty	PERSON	would n't order a pudding to-day ?

		She said she had no great fancy for sweet things , and you and she would just have a mutton chop .

		But I 'll be up to her .

		Never you tell , but I 'll make her a pudding , and a pudding she 'll like , too , and I 'll pay for it myself ; so mind you see she eats it .

		Many a one has been comforted in their sorrow by seeing a good dish come upon the table . ''

		I was rather glad that
Martha	PERSON	's energy had taken the immediate and practical direction of pudding-making , for it staved off the quarrelsome discussion as to whether she should or should not leave Miss
Matty	PERSON	's service .

		She began to tie on a clean apron , and otherwise prepare herself for going to the shop for the butter , eggs , and what else she might require .

		She would not use a scrap of the articles already in the house for her cookery , but went to an old tea-pot in which her private store of money was deposited , and took out what she wanted .

		I found Miss
Matty	PERSON	very quiet , and not a little sad ; but by-and-by she tried to smile for my sake .

		It was settled that I was to write to my father , and ask him to come over and hold a consultation , and as soon as this letter was despatched we began to talk over future plans .

		Miss
Matty	PERSON	's idea was to take a single room , and retain as much of her furniture as would be necessary to fit up this , and sell the rest , and there to quietly exist upon what would remain after paying the rent .

		For my part , I was more ambitious and less contented .

		I thought of all the things by which a woman , past middle age , and with the education common to ladies fifty years ago , could earn or add to a living without materially losing caste ; but at length I put even this last clause on one side , and wondered what in the world Miss
Matty	PERSON	could do .

		Teaching was , of course , the first thing that suggested itself .

		If Miss
Matty	PERSON	could teach children anything , it would throw her among the little elves in whom her soul delighted .

		I ran over her accomplishments .

		Once upon a time I had heard her say she could play `` Ah !

		vous dirai-je , maman ? ''

		on the piano , but that was long , long ago ; that faint shadow of musical acquirement had died out years before .

		She had also once been able to trace out patterns very nicely for muslin embroidery , by dint of placing a piece of silver paper over the design to be copied , and holding both against the window-pane while she marked the scollop and eyelet-holes .

		But that was her nearest approach to the accomplishment of drawing , and I did not think it would go very far .

		Then again , as to the branches of a solid English education fancy work and the use of the globes such as the mistress of the Ladies ' Seminary , to which all the tradespeople in
Cranford	LOCATION	sent their daughters , professed to teach .

		Miss
Matty	PERSON	's eyes were failing her , and I doubted if she could discover the number of threads in a worsted-work pattern , or rightly appreciate the different shades required for Queen
Adelaide	LOCATION	's face in the loyal wool-work now fashionable in
Cranford	LOCATION	.

		As for the use of the globes , I had never been able to find it out myself , so perhaps I was not a good judge of Miss
Matty	PERSON	's capability of instructing in this branch of education ; but it struck me that equators and tropics , and such mystical circles , were very imaginary lines indeed to her , and that she looked upon the signs of the Zodiac as so many remnants of the Black Art .

		What she piqued herself upon , as arts in which she excelled , was making candle-lighters , or `` spills '' -LRB- as she preferred calling them -RRB- , of coloured paper , cut so as to resemble feathers , and knitting garters in a variety of dainty stitches .

		I had once said , on receiving a present of an elaborate pair , that I should feel quite tempted to drop one of them in the street , in order to have it admired ; but I found this little joke -LRB- and it was a very little one -RRB- was such a distress to her sense of propriety , and was taken with such anxious , earnest alarm , lest the temptation might some day prove too strong for me , that I quite regretted having ventured upon it .

		A present of these delicately-wrought garters , a bunch of gay `` spills , '' or a set of cards on which sewing-silk was wound in a mystical manner , were the well-known tokens of Miss
Matty	PERSON	's favour .

		But would any one pay to have their children taught these arts ?

		or , indeed , would Miss
Matty	PERSON	sell , for filthy lucre , the knack and the skill with which she made trifles of value to those who loved her ?

		I had to come down to reading , writing , and arithmetic ; and , in reading the chapter every morning , she always coughed before coming to long words .

		I doubted her power of getting through a genealogical chapter , with any number of coughs .

		Writing she did well and delicately but spelling !

		She seemed to think that the more out-of-the-way this was , and the more trouble it cost her , the greater the compliment she paid to her correspondent ; and words that she would spell quite correctly in her letters to me became perfect enigmas when she wrote to my father .

		No !

		there was nothing she could teach to the rising generation of
Cranford	LOCATION	, unless they had been quick learners and ready imitators of her patience , her humility , her sweetness , her quiet contentment with all that she could not do .

		I pondered and pondered until dinner was announced by
Martha	PERSON	, with a face all blubbered and swollen with crying .

		Miss
Matty	PERSON	had a few little peculiarities which
Martha	PERSON	was apt to regard as whims below her attention , and appeared to consider as childish fancies of which an old lady of fifty-eight should try and cure herself .

		But to-day everything was attended to with the most careful regard .

		The bread was cut to the imaginary pattern of excellence that existed in Miss
Matty	PERSON	's mind , as being the way which her mother had preferred , the curtain was drawn so as to exclude the dead brick wall of a neighbour 's stable , and yet left so as to show every tender leaf of the poplar which was bursting into spring beauty .


Martha	PERSON	's tone to Miss
Matty	PERSON	was just such as that good , rough-spoken servant usually kept sacred for little children , and which I had never heard her use to any grown-up person .

		I had forgotten to tell Miss
Matty	PERSON	about the pudding , and I was afraid she might not do justice to it , for she had evidently very little appetite this day ; so I seized the opportunity of letting her into the secret while
Martha	PERSON	took away the meat .

		Miss
Matty	PERSON	's eyes filled with tears , and she could not speak , either to express surprise or delight , when
Martha	PERSON	returned bearing it aloft , made in the most wonderful representation of a lion _ couchant _ that ever was moulded .


Martha	PERSON	's face gleamed with triumph as she set it down before Miss
Matty	PERSON	with an exultant `` There ! ''

		Miss
Matty	PERSON	wanted to speak her thanks , but could not ; so she took
Martha	PERSON	's hand and shook it warmly , which set
Martha	PERSON	off crying , and I myself could hardly keep up the necessary composure .


Martha	PERSON	burst out of the room , and Miss
Matty	PERSON	had to clear her voice once or twice before she could speak .

		At last she said , `` I should like to keep this pudding under a glass shade , my dear ! ''

		and the notion of the lion _ couchant _ , with his currant eyes , being hoisted up to the place of honour on a mantelpiece , tickled my hysterical fancy , and I began to laugh , which rather surprised Miss
Matty	PERSON	.

		`` I am sure , dear , I have seen uglier things under a glass shade before now , '' said she .

		So had I , many a time and oft , and I accordingly composed my countenance -LRB- and now I could hardly keep from crying -RRB- , and we both fell to upon the pudding , which was indeed excellent only every morsel seemed to choke us , our hearts were so full .

		We had too much to think about to talk much that afternoon .

		It passed over very tranquilly .

		But when the tea-urn was brought in a new thought came into my head .

		Why should not Miss
Matty	PERSON	sell tea be an agent to the
East India Tea Company	ORGANIZATION	which then existed ?

		I could see no objections to this plan , while the advantages were many always supposing that Miss
Matty	PERSON	could get over the degradation of condescending to anything like trade .

		Tea was neither greasy nor sticky grease and stickiness being two of the qualities which Miss
Matty	PERSON	could not endure .

		No shop-window would be required .

		A small , genteel notification of her being licensed to sell tea would , it is true , be necessary , but I hoped that it could be placed where no one would see it .

		Neither was tea a heavy article , so as to tax Miss
Matty	PERSON	's fragile strength .

		The only thing against my plan was the buying and selling involved .

		While I was giving but absent answers to the questions Miss
Matty	PERSON	was putting almost as absently we heard a clumping sound on the stairs , and a whispering outside the door , which indeed once opened and shut as if by some invisible agency .

		After a little while
Martha	PERSON	came in , dragging after her a great tall young man , all crimson with shyness , and finding his only relief in perpetually sleeking down his hair .

		`` Please , ma'am , he 's only
Jem Hearn	PERSON	, '' said
Martha	PERSON	, by way of an introduction ; and so out of breath was she that I imagine she had had some bodily struggle before she could overcome his reluctance to be presented on the courtly scene of Miss
Matilda Jenkyns	PERSON	's drawing-room .

		`` And please , ma'am , he wants to marry me off-hand .

		And please , ma'am , we want to take a lodger just one quiet lodger , to make our two ends meet ; and we 'd take any house conformable ; and , oh dear Miss
Matty	PERSON	, if I may be so bold , would you have any objections to lodging with us ?


Jem	PERSON	wants it as much as I do . ''

		-LSB- To
Jem	PERSON	-RSB- `` You great oaf !

		why ca n't you back me !

		But he does want it all the same , very bad do n't you ,
Jem	PERSON	?

		only , you see , he 's dazed at being called on to speak before quality . ''

		-LSB- Picture : Please , ma'am , he wants to marry me off-hand -RSB- `` It 's not that , '' broke in
Jem	PERSON	.

		`` It 's that you 've taken me all on a sudden , and I did n't think for to get married so soon and such quick words does flabbergast a man .

		It 's not that I 'm against it , ma'am '' -LRB- addressing Miss
Matty	PERSON	-RRB- , `` only
Martha	PERSON	has such quick ways with her when once she takes a thing into her head ; and marriage , ma'am marriage nails a man , as one may say .

		I dare say I sha n't mind it after it 's once over . ''

		`` Please , ma'am , '' said
Martha	PERSON	who had plucked at his sleeve , and nudged him with her elbow , and otherwise tried to interrupt him all the time he had been speaking `` do n't mind him , he 'll come to ; 't was only last night he was an-axing me , and an-axing me , and all the more because I said I could not think of it for years to come , and now he 's only taken aback with the suddenness of the joy ; but you know ,
Jem	PERSON	, you are just as full as me about wanting a lodger . ''

		-LRB- Another great nudge . -RRB-

		`` Ay !

		if Miss
Matty	PERSON	would lodge with us otherwise I 've no mind to be cumbered with strange folk in the house , '' said
Jem	PERSON	, with a want of tact which I could see enraged
Martha	PERSON	, who was trying to represent a lodger as the great object they wished to obtain , and that , in fact , Miss
Matty	PERSON	would be smoothing their path and conferring a favour , if she would only come and live with them .

		Miss
Matty	PERSON	herself was bewildered by the pair ; their , or rather
Martha	PERSON	's sudden resolution in favour of matrimony staggered her , and stood between her and the contemplation of the plan which
Martha	PERSON	had at heart .

		Miss
Matty	PERSON	began `` Marriage is a very solemn thing ,
Martha	PERSON	. ''

		`` It is indeed , ma'am , '' quoth
Jem	PERSON	.

		`` Not that I 've no objections to
Martha	PERSON	. ''

		`` You 've never let me a-be for asking me for to fix when I would be married , '' said
Martha	PERSON	her face all a-fire , and ready to cry with vexation `` and now you 're shaming me before my missus and all . ''

		`` Nay , now !


Martha	PERSON	do n't ee !

		do n't ee !

		only a man likes to have breathing-time , '' said
Jem	PERSON	, trying to possess himself of her hand , but in vain .

		Then seeing that she was more seriously hurt than he had imagined , he seemed to try to rally his scattered faculties , and with more straightforward dignity than , ten minutes before , I should have thought it possible for him to assume , he turned to Miss
Matty	PERSON	, and said , `` I hope , ma'am , you know that I am bound to respect every one who has been kind to
Martha	PERSON	.

		I always looked on her as to be my wife some time ; and she has often and often spoken of you as the kindest lady that ever was ; and though the plain truth is , I would not like to be troubled with lodgers of the common run , yet if , ma'am , you 'd honour us by living with us , I 'm sure
Martha	PERSON	would do her best to make you comfortable ; and I 'd keep out of your way as much as I could , which I reckon would be the best kindness such an awkward chap as me could do . ''

		Miss
Matty	PERSON	had been very busy with taking off her spectacles , wiping them , and replacing them ; but all she could say was , `` Do n't let any thought of me hurry you into marriage : pray do n't .

		Marriage is such a very solemn thing ! ''

		`` But Miss
Matilda	PERSON	will think of your plan ,
Martha	PERSON	, '' said I , struck with the advantages that it offered , and unwilling to lose the opportunity of considering about it .

		`` And I 'm sure neither she nor I can ever forget your kindness ; nor your 's either ,
Jem	PERSON	. ''

		`` Why , yes , ma'am !

		I 'm sure I mean kindly , though I 'm a bit fluttered by being pushed straight ahead into matrimony , as it were , and may n't express myself conformable .

		But I 'm sure I 'm willing enough , and give me time to get accustomed ; so ,
Martha	PERSON	, wench , what 's the use of crying so , and slapping me if I come near ? ''

		This last was _ sotto voce _ , and had the effect of making
Martha	PERSON	bounce out of the room , to be followed and soothed by her lover .

		Whereupon Miss
Matty	PERSON	sat down and cried very heartily , and accounted for it by saying that the thought of
Martha	PERSON	being married so soon gave her quite a shock , and that she should never forgive herself if she thought she was hurrying the poor creature .

		I think my pity was more for
Jem	PERSON	, of the two ; but both Miss
Matty	PERSON	and I appreciated to the full the kindness of the honest couple , although we said little about this , and a good deal about the chances and dangers of matrimony .

		The next morning , very early , I received a note from Miss Pole , so mysteriously wrapped up , and with so many seals on it to secure secrecy , that I had to tear the paper before I could unfold it .

		And when I came to the writing I could hardly understand the meaning , it was so involved and oracular .

		I made out , however , that I was to go to Miss Pole 's at eleven o'clock ; the number _ eleven _ being written in full length as well as in numerals , and _ A.M. _ twice dashed under , as if I were very likely to come at eleven at night , when all
Cranford	LOCATION	was usually a-bed and asleep by ten .

		There was no signature except Miss Pole 's initials reversed , P.E. ; but as
Martha	PERSON	had given me the note , `` with Miss Pole 's kind regards , '' it needed no wizard to find out who sent it ; and if the writer 's name was to be kept secret , it was very well that I was alone when
Martha	PERSON	delivered it .

		I went as requested to Miss Pole 's .

		The door was opened to me by her little maid
Lizzy	PERSON	in Sunday trim , as if some grand event was impending over this work-day .

		And the drawing-room upstairs was arranged in accordance with this idea .

		The table was set out with the best green card-cloth , and writing materials upon it .

		On the little chiffonier was a tray with a newly-decanted bottle of cowslip wine , and some ladies ' - finger biscuits .

		Miss Pole herself was in solemn array , as if to receive visitors , although it was only eleven o'clock .


Mrs Forrester	PERSON	was there , crying quietly and sadly , and my arrival seemed only to call forth fresh tears .

		Before we had finished our greetings , performed with lugubrious mystery of demeanour , there was another rat-tat-tat , and
Mrs Fitz-Adam	PERSON	appeared , crimson with walking and excitement .

		It seemed as if this was all the company expected ; for now Miss Pole made several demonstrations of being about to open the business of the meeting , by stirring the fire , opening and shutting the door , and coughing and blowing her nose .

		Then she arranged us all round the table , taking care to place me opposite to her ; and last of all , she inquired of me if the sad report was true , as she feared it was , that Miss
Matty	PERSON	had lost all her fortune ?

		Of course , I had but one answer to make ; and I never saw more unaffected sorrow depicted on any countenances than I did there on the three before me .

		`` I wish Mrs
Jamieson	PERSON	was here ! ''

		said
Mrs Forrester	PERSON	at last ; but to judge from
Mrs Fitz-Adam	PERSON	's face , she could not second the wish .

		`` But without
Mrs Jamieson	PERSON	, '' said
Miss Pole	LOCATION	, with just a sound of offended merit in her voice , `` we , the ladies of
Cranford	LOCATION	, in my drawing-room assembled , can resolve upon something .

		I imagine we are none of us what may be called rich , though we all possess a genteel competency , sufficient for tastes that are elegant and refined , and would not , if they could , be vulgarly ostentatious . ''

		-LRB- Here I observed Miss Pole refer to a small card concealed in her hand , on which I imagine she had put down a few notes . -RRB-

		`` Miss
Smith	PERSON	, '' she continued , addressing me -LRB- familiarly known as `` Mary '' to all the company assembled , but this was a state occasion -RRB- , `` I have conversed in private I made it my business to do so yesterday afternoon with these ladies on the misfortune which has happened to our friend , and one and all of us have agreed that while we have a superfluity , it is not only a duty , but a pleasure a true pleasure ,
Mary	PERSON	! ''

		her voice was rather choked just here , and she had to wipe her spectacles before she could go on `` to give what we can to assist her Miss
Matilda Jenkyns	PERSON	.

		Only in consideration of the feelings of delicate independence existing in the mind of every refined female '' I was sure she had got back to the card now `` we wish to contribute our mites in a secret and concealed manner , so as not to hurt the feelings I have referred to .

		And our object in requesting you to meet us this morning is that , believing you are the daughter that your father is , in fact , her confidential adviser , in all pecuniary matters , we imagined that , by consulting with him , you might devise some mode in which our contribution could be made to appear the legal due which Miss
Matilda Jenkyns	PERSON	ought to receive from Probably your father , knowing her investments , can fill up the blank . ''

		Miss Pole concluded her address , and looked round for approval and agreement .

		`` I have expressed your meaning , ladies , have I not ?

		And while Miss
Smith	PERSON	considers what reply to make , allow me to offer you some little refreshment . ''

		I had no great reply to make : I had more thankfulness at my heart for their kind thoughts than I cared to put into words ; and so I only mumbled out something to the effect `` that I would name what Miss Pole had said to my father , and that if anything could be arranged for dear Miss
Matty	PERSON	, '' and here I broke down utterly , and had to be refreshed with a glass of cowslip wine before I could check the crying which had been repressed for the last two or three days .

		The worst was , all the ladies cried in concert .

		Even Miss Pole cried , who had said a hundred times that to betray emotion before any one was a sign of weakness and want of self-control .

		She recovered herself into a slight degree of impatient anger , directed against me , as having set them all off ; and , moreover , I think she was vexed that I could not make a speech back in return for hers ; and if I had known beforehand what was to be said , and had a card on which to express the probable feelings that would rise in my heart , I would have tried to gratify her .

		As it was ,
Mrs Forrester	PERSON	was the person to speak when we had recovered our composure .

		`` I do n't mind , among friends , stating that I no !

		I 'm not poor exactly , but I do n't think I 'm what you may call rich ; I wish I were , for dear Miss
Matty	PERSON	's sake but , if you please , I 'll write down in a sealed paper what I can give .

		I only wish it was more ; my dear
Mary	PERSON	, I do indeed . ''

		Now I saw why paper , pens , and ink were provided .

		Every lady wrote down the sum she could give annually , signed the paper , and sealed it mysteriously .

		If their proposal was acceded to , my father was to be allowed to open the papers , under pledge of secrecy .

		If not , they were to be returned to their writers .

		When the ceremony had been gone through , I rose to depart ; but each lady seemed to wish to have a private conference with me .

		Miss Pole kept me in the drawing-room to explain why , in
Mrs Jamieson	PERSON	's absence , she had taken the lead in this `` movement , '' as she was pleased to call it , and also to inform me that she had heard from good sources that
Mrs Jamieson	PERSON	was coming home directly in a state of high displeasure against her sister-in-law , who was forthwith to leave her house , and was , she believed , to return to
Edinburgh	LOCATION	that very afternoon .

		Of course this piece of intelligence could not be communicated before
Mrs Fitz-Adam	PERSON	, more especially as Miss Pole was inclined to think that
Lady Glenmire	PERSON	's engagement to Mr
Hoggins	PERSON	could not possibly hold against the blaze of
Mrs Jamieson	PERSON	's displeasure .

		A few hearty inquiries after Miss
Matty	PERSON	's health concluded my interview with Miss Pole .

		On coming downstairs I found
Mrs Forrester	PERSON	waiting for me at the entrance to the dining-parlour ; she drew me in , and when the door was shut , she tried two or three times to begin on some subject , which was so unapproachable apparently , that I began to despair of our ever getting to a clear understanding .

		At last out it came ; the poor old lady trembling all the time as if it were a great crime which she was exposing to daylight , in telling me how very , very little she had to live upon ; a confession which she was brought to make from a dread lest we should think that the small contribution named in her paper bore any proportion to her love and regard for Miss
Matty	PERSON	.

		And yet that sum which she so eagerly relinquished was , in truth , more than a twentieth part of what she had to live upon , and keep house , and a little serving-maid , all as became one born a Tyrrell .

		And when the whole income does not nearly amount to a hundred pounds , to give up a twentieth of it will necessitate many careful economies , and many pieces of self-denial , small and insignificant in the world 's account , but bearing a different value in another account-book that I have heard of .

		She did so wish she was rich , she said , and this wish she kept repeating , with no thought of herself in it , only with a longing , yearning desire to be able to heap up Miss
Matty	PERSON	's measure of comforts .

		It was some time before I could console her enough to leave her ; and then , on quitting the house , I was waylaid by
Mrs Fitz-Adam	PERSON	, who had also her confidence to make of pretty nearly the opposite description .

		She had not liked to put down all that she could afford and was ready to give .

		She told me she thought she never could look Miss
Matty	PERSON	in the face again if she presumed to be giving her so much as she should like to do .

		`` Miss Matty ! ''

		continued she , `` that I thought was such a fine young lady when I was nothing but a country girl , coming to market with eggs and butter and such like things .

		For my father , though well-to-do , would always make me go on as my mother had done before me , and I had to come into
Cranford	LOCATION	every Saturday , and see after sales , and prices , and what not .

		And one day , I remember , I met Miss
Matty	PERSON	in the lane that leads to
Combehurst	LOCATION	; she was walking on the footpath , which , you know , is raised a good way above the road , and a gentleman rode beside her , and was talking to her , and she was looking down at some primroses she had gathered , and pulling them all to pieces , and I do believe she was crying .

		But after she had passed , she turned round and ran after me to ask oh , so kindly about my poor mother , who lay on her death-bed ; and when I cried she took hold of my hand to comfort me and the gentleman waiting for her all the time and her poor heart very full of something , I am sure ; and I thought it such an honour to be spoken to in that pretty way by the rector 's daughter , who visited at
Arley Hall	LOCATION	.

		I have loved her ever since , though perhaps I 'd no right to do it ; but if you can think of any way in which I might be allowed to give a little more without any one knowing it , I should be so much obliged to you , my dear .

		And my brother would be delighted to doctor her for nothing medicines , leeches , and all .

		I know that he and her ladyship -LRB- my dear , I little thought in the days I was telling you of that I should ever come to be sister-in-law to a ladyship ! -RRB-

		would do anything for her .

		We all would . ''

		I told her I was quite sure of it , and promised all sorts of things in my anxiety to get home to Miss
Matty	PERSON	, who might well be wondering what had become of me absent from her two hours without being able to account for it .

		She had taken very little note of time , however , as she had been occupied in numberless little arrangements preparatory to the great step of giving up her house .

		It was evidently a relief to her to be doing something in the way of retrenchment , for , as she said , whenever she paused to think , the recollection of the poor fellow with his bad five-pound note came over her , and she felt quite dishonest ; only if it made her so uncomfortable , what must it not be doing to the directors of the bank , who must know so much more of the misery consequent upon this failure ?

		She almost made me angry by dividing her sympathy between these directors -LRB- whom she imagined overwhelmed by self-reproach for the mismanagement of other people 's affairs -RRB- and those who were suffering like her .

		Indeed , of the two , she seemed to think poverty a lighter burden than self-reproach ; but I privately doubted if the directors would agree with her .

		Old hoards were taken out and examined as to their money value which luckily was small , or else I do n't know how Miss
Matty	PERSON	would have prevailed upon herself to part with such things as her mother 's wedding-ring , the strange , uncouth brooch with which her father had disfigured his shirt-frill , & c. However , we arranged things a little in order as to their pecuniary estimation , and were all ready for my father when he came the next morning .

		I am not going to weary you with the details of all the business we went through ; and one reason for not telling about them is , that I did not understand what we were doing at the time , and can not recollect it now .

		Miss
